folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
12A205,22,40163,3,1,0,1,36,1121,1,50,4,3,1,2,1,8,PREFIERE OCTIVIDADES DE MUSICA,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16468,456,3
12A205,22,40163,2,1,0,1,36,1121,2,51,4,3,1,2,1,8,HASTA QUE TERMINE LA PANDEMIA,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13974,456,3
13B191,22,40171,3,1,0,1,36,1121,2,71,0,,7,1,0,0,,0,,0,0,,2,4,30,1,1,,1,0,0,0,4,,6,,1,2,0,0,,,120,12,15667,457,2
13B191,22,40171,4,1,0,1,36,1121,1,70,0,,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,44347,457,2
13B191,22,40171,2,1,0,1,36,1121,1,64,3,3,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,38473,457,2
13B191,22,40171,1,1,0,1,36,1121,1,63,2,2,4,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,12824,457,2
12B191,22,40237,2,1,0,1,36,1121,1,33,7,4,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10609,458,4
12B191,22,40237,1,1,0,1,36,1121,1,25,4,3,1,1,0,0,,0,,0,0,,1,5,40,1,4,,1,0,0,0,3,,7,,4,1,2,0,,,120,12,31828,458,4
12A206,22,40360,1,1,0,3,36,1121,1,51,7,3,1,2,1,7,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,41045,459,3
12A206,22,40360,4,1,0,1,36,1121,2,61,4,3,1,2,1,4,,0,,1,8,QUE SEA MAS SEGURO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7252,459,3
12A206,22,40360,2,1,0,1,36,1121,2,59,5,4,8,1,0,0,,0,,0,0,,2,5,60,1,1,,0,0,3,0,1,,2,,2,1,3,0,,,180,11,14504,459,3
12A206,22,40360,3,1,0,4,36,1121,1,32,7,4,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,43811,459,3
13B192,22,40363,4,1,0,1,36,1121,1,45,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31477,460,3
13B192,22,40363,2,1,0,2,36,1121,2,60,3,3,7,2,1,8,POR  LA PANDEMIA,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18538,460,3
13B192,22,40363,3,1,0,3,36,1121,1,27,7,5,1,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,3,,7,,1,1,2,0,,,90,12,33598,460,3
13B192,22,40363,1,1,1,1,36,1121,1,45,4,3,4,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10493,460,3
11A204,23,40001,2,1,0,1,41,1121,2,71,0,,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,12248,461,2
11A204,23,40001,1,1,0,1,41,1121,2,66,2,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,12248,461,2
11A204,23,40001,3,1,0,3,41,1121,2,31,3,3,1,1,0,0,,0,,0,0,,2,6,30,1,1,,0,2,0,0,3,,3,,2,1,2,0,,,60,12,29144,461,2
11A204,23,40001,4,1,0,2,41,1121,2,56,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,10403,461,2
13B191,23,40106,2,1,0,2,41,1121,1,31,7,2,1,1,0,0,,0,,0,0,,1,7,30,1,1,,0,2,0,0,4,,2,,1,1,1,0,,,30,12,14180,462,3
13B191,23,40106,3,1,1,1,41,1121,1,32,6,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21269,462,3
13B191,23,40106,4,1,0,1,41,1121,1,36,7,3,1,1,0,0,,0,,0,0,,3,4,120,1,1,,1,0,0,0,4,,7,,2,1,1,0,,,480,11,14954,462,3
12B193,23,40117,2,1,0,1,41,1121,1,57,4,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,10721,463,2
12B193,23,40117,1,1,0,1,41,1121,1,48,3,3,1,2,1,3,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18887,463,2
12B193,23,40117,3,1,0,1,41,1121,1,63,3,1,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,10721,463,2
11A207,23,40141,1,1,0,1,41,1121,2,36,7,4,1,1,0,0,,0,,0,0,,2,5,60,1,2,,0,2,0,0,4,,6,,1,2,0,0,,,180,11,6426,464,2
11A207,23,40141,2,1,0,1,41,1121,1,55,7,5,1,2,1,3,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11831,464,2
11A207,23,40141,3,1,0,1,41,1121,2,40,7,4,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6426,464,2
11A207,23,40141,4,1,0,1,41,1121,1,34,3,3,1,2,1,5,,0,,1,8,VISTO BUENO DE UN MEDICO PARA EVITAR UNA LESION,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7416,464,2
11B193,23,40145,2,1,0,1,41,1121,2,52,3,3,1,1,0,0,,0,,0,0,,2,6,40,1,1,,0,0,3,0,4,,6,,2,1,2,0,,,80,12,21074,465,3
11B193,23,40145,4,1,0,1,41,1121,1,48,3,3,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,41393,465,3
11B193,23,40145,3,1,0,3,41,1121,1,22,7,3,1,1,0,0,,0,,0,0,,1,7,60,1,1,,0,0,3,0,3,,3,,4,1,3,0,,,60,12,36310,465,3
13A205,23,40166,3,1,0,1,41,1121,1,25,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10101,466,4
13A205,23,40166,4,1,0,1,41,1121,1,30,4,3,1,1,0,0,,0,,0,0,,1,5,60,2,1,,0,0,3,0,3,,7,,3,1,1,0,,,180,11,30302,466,4
12B191,23,40174,1,1,0,1,41,1121,1,34,4,3,1,1,0,0,,0,,0,0,,2,5,30,1,5,,0,0,3,0,4,,7,,1,1,1,0,,,90,12,9898,467,4
12B191,23,40174,4,1,0,4,41,1121,2,37,7,1,1,1,0,0,,0,,0,0,,2,3,60,2,2,,0,2,0,0,4,,7,,1,2,0,0,,,300,11,25729,467,4
12B191,23,40174,3,1,0,1,41,1121,2,49,7,4,1,1,0,0,,0,,0,0,,2,5,45,1,5,,0,0,3,0,4,,7,,1,1,1,0,,,135,12,15737,467,4
11A205,23,40227,1,1,0,1,41,1121,2,28,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8590,468,2
11A205,23,40227,2,1,0,4,41,1121,2,37,7,5,1,1,0,0,,0,,0,0,,2,4,50,2,5,,0,0,0,4,4,,7,,1,1,2,0,,,200,11,16050,468,2
11A205,23,40227,3,1,0,3,41,1121,1,33,7,6,1,1,0,0,,0,,0,0,,1,5,60,1,1,,0,0,3,0,3,,3,,3,1,1,0,,,180,11,18523,468,2
11A205,23,40227,4,1,0,1,41,1121,1,21,4,3,1,2,1,3,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,4757,468,2
12A206,23,40358,1,1,0,1,41,1121,2,57,2,6,1,1,0,0,,0,,0,0,,2,6,30,1,1,,0,0,3,0,4,,7,,1,1,1,0,,,60,12,5329,469,3
12A206,23,40358,2,1,0,1,41,1121,1,61,4,3,1,1,0,0,,0,,0,0,,2,4,60,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,240,11,15409,469,3
12A206,23,40358,3,1,0,1,41,1121,1,61,3,1,4,2,1,5,,0,,1,8,MEJORAR MI SITUACION ECONOMICA,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20545,469,3
12A206,23,40358,4,1,0,2,41,1121,2,34,4,2,7,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,11944,469,3
11A206,23,40360,1,1,0,2,41,1121,2,35,2,6,7,1,0,0,,0,,0,0,,2,7,30,1,1,,0,2,0,0,4,,2,,2,2,0,0,,,30,12,26029,470,1
11A206,23,40360,4,1,0,2,41,1121,2,54,4,3,7,1,0,0,,0,,0,0,,2,5,30,1,1,,0,2,0,0,3,,7,,2,1,1,0,,,90,12,35821,470,1
11A206,23,40360,3,1,0,2,41,1121,1,25,3,3,1,1,0,0,,0,,0,0,,2,3,40,1,5,,1,0,0,0,2,,3,,1,2,0,0,,,200,11,15020,470,1
12A198,23,40362,1,1,0,1,41,1121,1,21,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18535,471,2
12A198,23,40362,3,1,0,1,41,1121,1,44,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9514,471,2
11B192,23,40365,1,1,2,1,41,1121,1,47,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17447,472,2
11B192,23,40365,2,1,0,1,41,1121,2,39,4,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16136,472,2
11B192,23,40365,3,1,0,2,41,1121,2,41,4,3,7,2,1,5,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16136,472,2
11B192,23,40365,4,1,0,1,41,1121,1,40,4,2,1,1,0,0,,0,,0,0,,2,2,40,2,5,,0,0,3,0,4,,6,,1,1,2,0,,,240,11,29457,472,2
11A207,24,40008,4,1,0,1,7,1121,2,63,2,6,1,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,4,,6,,1,2,0,0,,,180,11,11648,473,2
11A207,24,40008,2,1,0,1,7,1121,1,53,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6593,473,2
11A207,24,40008,1,1,0,2,7,1121,2,63,2,1,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,17472,473,2
11A207,24,40008,3,1,0,2,7,1121,2,46,7,5,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11188,473,2
12A207,24,40009,2,1,0,1,7,1121,1,69,2,6,4,1,0,0,,0,,0,0,,2,6,60,1,1,,0,0,0,4,4,,7,,1,1,3,0,,,120,12,15234,474,3
12A207,24,40009,3,1,0,1,7,1121,2,38,4,2,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7178,474,3
12A207,24,40009,1,1,0,2,7,1121,2,36,4,2,7,2,1,5,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14356,474,3
12A207,24,40009,4,1,0,3,7,1121,2,20,4,3,7,2,2,0,,6,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,29022,474,3
12B193,24,40014,1,1,0,2,7,1121,2,73,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19257,475,4
12B193,24,40014,3,1,0,1,7,1121,1,70,4,2,1,2,1,7,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9085,475,4
13A198,24,40076,3,1,0,2,7,1121,1,59,3,3,1,1,0,0,,0,,0,0,,2,6,30,1,1,,1,0,0,0,4,,6,,1,1,2,0,,,60,12,22206,476,4
13A198,24,40076,2,1,0,2,7,1121,2,41,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,40202,476,4
13A198,24,40076,4,1,0,1,7,1121,1,40,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19571,476,4
13A198,24,40076,1,1,0,2,7,1121,2,18,4,3,6,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21673,476,4
11A198,24,40078,3,1,0,2,7,1121,2,35,3,3,7,1,0,0,,0,,0,0,,2,6,30,1,5,,0,0,0,4,4,,7,,1,2,0,0,,,60,12,20975,477,2
11A198,24,40078,2,1,0,1,7,1121,1,54,3,3,4,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,37797,477,2
11A198,24,40078,1,1,0,2,7,1121,2,36,3,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13983,477,2
11A198,24,40078,4,1,0,1,7,1121,1,21,3,3,1,2,1,3,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16578,477,2
11A204,24,40103,2,1,0,1,7,1121,2,49,3,3,4,1,0,0,,0,,0,0,,2,5,20,1,1,,0,2,0,0,4,,7,,3,2,0,0,,,60,12,5846,478,2
11A204,24,40103,4,1,0,4,7,1121,2,19,4,2,1,1,0,0,,0,,0,0,,1,7,90,2,1,,1,0,0,0,4,,7,,4,2,0,0,,,90,12,34351,478,2
11A204,24,40103,3,1,0,1,7,1121,1,49,4,3,1,1,0,0,,0,,0,0,,2,5,60,1,5,,0,0,3,0,4,,7,,1,1,2,0,,,180,11,13780,478,2
13A204,24,40104,2,1,0,1,7,1121,2,72,6,2,8,1,0,0,,0,,0,0,,2,3,40,1,5,,0,2,0,0,4,,7,,1,2,0,0,,,200,11,21851,479,4
13A204,24,40104,3,1,0,3,7,1121,2,19,4,3,6,2,1,1,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,39278,479,4
13A204,24,40104,4,1,0,2,7,1121,2,27,7,5,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31195,479,4
13A204,24,40104,1,1,0,1,7,1121,1,68,7,5,1,1,0,0,,0,,0,0,,2,2,60,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,360,11,30926,479,4
11B191,24,40174,2,1,0,1,7,1121,2,48,6,2,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18598,480,2
11B191,24,40174,3,1,0,2,7,1121,2,48,3,3,1,2,1,3,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24798,480,2
11B191,24,40174,4,1,0,1,7,1121,1,69,2,2,8,1,0,0,,0,,0,0,,2,3,60,1,5,,1,0,0,0,4,,6,,1,1,2,0,,,300,11,7170,480,2
11B191,24,40174,1,1,0,1,7,1121,1,76,3,2,8,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,180,11,14340,480,2
12A205,24,40262,4,1,0,2,7,1121,2,62,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12765,481,3
12A205,24,40262,3,1,0,1,7,1121,1,58,5,4,8,1,0,0,,0,,0,0,,2,4,60,1,8,INSTALACIONES PUBLICAS DEPORTIVO,1,0,0,0,1,,7,,1,1,3,0,,,240,11,18454,481,3
12A205,24,40262,1,1,0,1,7,1121,2,72,2,2,8,1,0,0,,0,,0,0,,2,6,45,1,1,,0,2,0,0,3,,7,,1,1,2,0,,,90,12,7515,481,3
11B192,24,40332,1,1,0,3,7,1121,2,26,4,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,44368,482,3
11B192,24,40332,2,1,0,2,7,1121,2,37,7,5,1,1,0,0,,0,,0,0,,2,6,40,1,1,,0,0,0,4,4,,7,,1,2,0,0,,,80,12,27634,482,3
11B192,24,40332,4,1,1,2,7,1121,1,49,7,5,1,1,0,0,,0,,0,0,,2,7,30,1,1,,0,2,3,0,4,,7,,2,9,0,0,,,30,12,29879,482,3
12B192,24,40333,2,1,0,1,7,1121,2,82,7,5,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10340,483,4
12B192,24,40333,4,1,0,1,7,1121,2,77,4,2,7,1,0,0,,0,,0,0,,2,4,60,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,240,11,10340,483,4
12A206,24,40391,1,1,0,2,7,1121,2,34,3,3,7,1,0,0,,0,,0,0,,2,3,30,1,5,,0,2,0,0,4,,6,,2,1,1,0,,,150,11,22737,484,3
12A206,24,40391,4,1,0,1,7,1121,1,54,2,6,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7656,484,3
12A206,24,40391,2,1,0,1,7,1121,2,62,5,4,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6764,484,3
12A206,24,40391,3,1,0,1,7,1121,2,54,6,3,1,1,0,0,,0,,0,0,,2,5,60,1,1,,0,2,0,0,4,,7,,1,2,0,0,,,180,11,19489,484,3
12A198,25,40009,3,1,0,1,24,1121,2,68,7,4,8,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15953,485,3
12A198,25,40009,4,1,0,2,24,1121,2,49,3,3,1,1,0,0,,0,,0,0,,2,6,60,1,1,,0,2,0,0,4,,6,,2,1,2,0,,,120,12,26029,485,3
12A198,25,40009,2,1,0,2,24,1121,2,49,4,3,7,2,1,8,POR MOTIVOS DE PANDEMIA COVID 19,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26029,485,3
12A198,25,40009,1,1,0,1,24,1121,2,53,7,4,1,1,0,0,,0,,0,0,,2,4,20,1,1,,0,2,0,0,4,,6,,1,1,2,0,,,80,12,19522,485,3
12B193,25,40079,1,1,0,1,24,1121,1,37,7,2,1,1,0,0,,0,,0,0,,2,6,30,1,1,,0,2,0,0,1,,6,,2,2,0,0,,,60,12,8539,486,3
12B193,25,40079,2,1,0,3,24,1121,1,24,6,3,1,1,0,0,,0,,0,0,,1,6,30,1,1,,0,0,3,0,3,,7,,3,2,0,0,,,60,12,41588,486,3
12B193,25,40079,3,1,0,1,24,1121,1,68,7,1,1,2,1,7,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7445,486,3
12B193,25,40079,4,1,0,1,24,1121,2,30,7,5,3,2,1,8,POR EL EMBARAZO,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7510,486,3
12A207,25,40103,1,1,0,1,24,1121,2,50,7,5,1,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20084,487,3
12A207,25,40103,3,1,0,2,24,1121,2,25,4,3,1,1,0,0,,0,,0,0,,2,3,50,1,2,,1,0,0,0,4,,7,,1,1,2,0,,,250,11,15621,487,3
12A207,25,40103,4,1,0,1,24,1121,2,43,3,3,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,14594,487,3
12A207,25,40103,2,1,0,1,24,1121,1,55,3,3,1,1,0,0,,0,,0,0,,2,6,45,1,1,,0,2,0,0,4,,6,,1,2,0,0,,,90,12,13435,487,3
13B193,25,40115,3,1,1,2,24,1121,2,29,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,30084,488,1
13B193,25,40115,4,1,0,1,24,1121,1,44,3,3,1,2,1,8,PANDEMIA DE COVID-19,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,68412,488,1
13B193,25,40115,1,1,1,1,24,1121,2,34,4,3,1,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15042,488,1
12A204,25,40134,1,1,0,4,24,1121,1,28,7,5,1,2,1,7,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,48770,489,3
12A204,25,40134,4,1,0,2,24,1121,2,56,2,6,7,1,0,0,,0,,0,0,,2,6,45,1,1,,1,0,0,0,4,,2,,2,2,0,0,,,90,12,13455,489,3
12A204,25,40134,3,1,0,2,24,1121,1,21,7,2,1,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16701,489,3
12A204,25,40134,2,1,0,1,24,1121,1,43,4,1,1,1,0,0,,0,,0,0,,2,7,30,1,1,,0,2,0,0,4,,7,,2,1,3,0,,,30,12,25716,489,3
11A205,25,40197,4,1,0,1,24,1121,1,40,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15528,490,2
11A205,25,40197,3,1,0,1,24,1121,2,63,4,3,1,1,0,0,,0,,0,0,,2,3,45,1,5,,1,0,0,0,4,,2,,1,1,1,0,,,225,11,6093,490,2
11A205,25,40197,1,1,0,1,24,1121,1,39,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7764,490,2
11A205,25,40197,2,1,0,1,24,1121,2,72,2,4,1,1,0,0,,0,,0,0,,2,6,60,1,1,,1,0,0,0,4,,6,,1,1,1,0,,,120,12,7174,490,2
13B191,25,40203,1,1,0,2,24,1121,2,57,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12052,491,3
13B191,25,40203,2,1,0,1,24,1121,2,56,3,3,3,1,0,0,,0,,0,0,,2,6,30,1,1,,0,2,0,0,4,,7,,1,1,2,0,,,60,12,6026,491,3
13B191,25,40203,3,1,0,2,24,1121,2,43,2,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,18926,491,3
13B191,25,40203,4,1,1,2,24,1121,2,37,7,4,1,1,0,0,,0,,0,0,,2,3,90,1,2,,0,0,3,0,4,,7,,3,1,1,0,,,450,11,18926,491,3
11B191,25,40206,1,1,0,1,24,1121,1,41,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,22691,492,2
11B191,25,40206,2,1,0,1,24,1121,1,26,4,3,1,1,0,0,,0,,0,0,,1,4,35,2,1,,0,2,0,0,1,,1,,3,1,2,0,,,140,11,14344,492,2
11B191,25,40206,4,1,0,2,24,1121,2,37,6,3,7,1,0,0,,0,,0,0,,2,3,40,1,1,,1,0,0,0,4,,7,,2,1,1,0,,,200,11,12429,492,2
13A205,25,40264,3,1,0,3,24,1121,2,19,4,3,7,2,1,7,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,37409,493,4
13A205,25,40264,1,1,0,1,24,1121,2,42,4,3,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,18504,493,4
13A205,25,40264,2,1,0,2,24,1121,2,43,2,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18504,493,4
13A205,25,40264,4,1,0,1,24,1121,1,23,4,1,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21938,493,4
11A206,25,40325,1,1,0,4,24,1121,2,33,7,5,7,1,0,0,,0,,0,0,,2,5,30,1,1,,0,2,0,0,3,,7,,2,1,3,0,,,90,12,8087,494,2
11A206,25,40325,2,1,0,3,24,1121,1,20,4,3,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,26873,494,2
11A206,25,40325,3,1,0,1,24,1121,1,55,2,6,1,1,0,0,,0,,0,0,,2,4,40,1,1,,1,0,0,0,4,,6,,1,1,1,0,,,160,11,6956,494,2
11A206,25,40325,4,1,0,1,24,1121,2,64,2,1,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7217,494,2
12B192,25,40367,2,1,0,4,24,1121,1,24,3,3,4,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32429,495,3
12B192,25,40367,4,1,0,1,24,1121,2,31,7,4,7,1,0,0,,0,,0,0,,2,5,30,1,1,,0,0,3,0,4,,6,,2,2,0,0,,,90,12,14639,495,3
12B192,25,40367,3,1,0,1,24,1121,2,69,3,1,8,1,0,0,,0,,0,0,,2,5,30,1,1,,0,0,3,0,4,,6,,1,2,0,0,,,90,12,23072,495,3
12A206,25,40391,1,1,0,1,24,1121,1,66,4,2,8,1,0,0,,0,,0,0,,2,3,25,1,5,,1,0,0,0,4,,6,,2,2,0,0,,,125,12,14959,496,3
12A206,25,40391,4,1,0,1,24,1121,1,64,2,3,4,1,0,0,,0,,0,0,,2,6,10,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,20,12,12977,496,3
12A206,25,40391,2,1,0,1,24,1121,2,42,6,3,1,1,0,0,,0,,0,0,,2,2,50,2,1,,1,0,0,0,3,,7,,1,1,1,0,,,300,11,7048,496,3
12B193,26,40015,1,1,0,1,25,1121,2,29,3,3,1,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19173,497,4
12B193,26,40015,3,1,0,2,25,1121,1,44,7,5,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,43601,497,4
11A204,26,40034,3,1,0,1,25,1121,1,65,3,2,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6902,498,2
11A204,26,40034,4,1,0,1,25,1121,1,41,7,5,1,1,0,0,,0,,0,0,,2,6,90,1,1,,0,2,0,0,4,,7,,1,1,2,0,,,180,12,7916,498,2
11A204,26,40034,2,1,0,1,25,1121,1,25,4,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15011,498,2
13A204,26,40035,3,1,0,1,25,1121,2,39,7,3,1,1,0,0,,0,,0,0,,2,3,50,1,5,,1,0,0,0,4,,7,,1,1,1,0,,,250,11,19776,499,4
